X_Coordinate,Y_Coordinate,GlacierName,GlacierID
-252425,-2782925,Kangiata Nunaata Sermia,L
-252425,-2783675,Kangiata Nunaata Sermia,L
-252425,-2784425,Kangiata Nunaata Sermia,L
-252425,-2785175,Kangiata Nunaata Sermia,L
-252425,-2785925,Kangiata Nunaata Sermia,L
-252425,-2786675,Kangiata Nunaata Sermia,L
-252425,-2787425,Kangiata Nunaata Sermia,L
-252425,-2788175,Kangiata Nunaata Sermia,L
-252425,-2788925,Kangiata Nunaata Sermia,L
-252425,-2789675,Kangiata Nunaata Sermia,L
-252425,-2790425,Kangiata Nunaata Sermia,L
-252425,-2791175,Kangiata Nunaata Sermia,L
-252425,-2791925,Kangiata Nunaata Sermia,L
-252425,-2792675,Kangiata Nunaata Sermia,L
-252425,-2793425,Kangiata Nunaata Sermia,L
-252425,-2794175,Kangiata Nunaata Sermia,L
-252425,-2794925,Kangiata Nunaata Sermia,L
-252425,-2795675,Kangiata Nunaata Sermia,L
-252425,-2796425,Kangiata Nunaata Sermia,L
-252425,-2797175,Kangiata Nunaata Sermia,L
-252425,-2797925,Kangiata Nunaata Sermia,L
-252425,-2798675,Kangiata Nunaata Sermia,L
-252425,-2799425,Kangiata Nunaata Sermia,L
-251675,-2762675,Kangiata Nunaata Sermia,L
-251675,-2763425,Kangiata Nunaata Sermia,L
-251675,-2764175,Kangiata Nunaata Sermia,L
-251675,-2764925,Kangiata Nunaata Sermia,L
-251675,-2765675,Kangiata Nunaata Sermia,L
-251675,-2766425,Kangiata Nunaata Sermia,L
-251675,-2767175,Kangiata Nunaata Sermia,L
-251675,-2776175,Kangiata Nunaata Sermia,L
-251675,-2776925,Kangiata Nunaata Sermia,L
-251675,-2777675,Kangiata Nunaata Sermia,L
-251675,-2778425,Kangiata Nunaata Sermia,L
-251675,-2779175,Kangiata Nunaata Sermia,L
-251675,-2779925,Kangiata Nunaata Sermia,L
-251675,-2780675,Kangiata Nunaata Sermia,L
-251675,-2781425,Kangiata Nunaata Sermia,L
-251675,-2782175,Kangiata Nunaata Sermia,L
-251675,-2782925,Kangiata Nunaata Sermia,L
-251675,-2784425,Kangiata Nunaata Sermia,L
-251675,-2785175,Kangiata Nunaata Sermia,L
-251675,-2785925,Kangiata Nunaata Sermia,L
-251675,-2786675,Kangiata Nunaata Sermia,L
-251675,-2787425,Kangiata Nunaata Sermia,L
-251675,-2788175,Kangiata Nunaata Sermia,L
-251675,-2788925,Kangiata Nunaata Sermia,L
-251675,-2789675,Kangiata Nunaata Sermia,L
-251675,-2790425,Kangiata Nunaata Sermia,L
-251675,-2791175,Kangiata Nunaata Sermia,L
-251675,-2791925,Kangiata Nunaata Sermia,L
-251675,-2792675,Kangiata Nunaata Sermia,L
-251675,-2793425,Kangiata Nunaata Sermia,L
-251675,-2794175,Kangiata Nunaata Sermia,L
-251675,-2794925,Kangiata Nunaata Sermia,L
-251675,-2795675,Kangiata Nunaata Sermia,L
-251675,-2796425,Kangiata Nunaata Sermia,L
-251675,-2797175,Kangiata Nunaata Sermia,L
-251675,-2797925,Kangiata Nunaata Sermia,L
-251675,-2798675,Kangiata Nunaata Sermia,L
-251675,-2799425,Kangiata Nunaata Sermia,L
-251675,-2800175,Kangiata Nunaata Sermia,L
-250925,-2761925,Kangiata Nunaata Sermia,L
-250925,-2762675,Kangiata Nunaata Sermia,L
-250925,-2763425,Kangiata Nunaata Sermia,L
-250925,-2764175,Kangiata Nunaata Sermia,L
-250925,-2764925,Kangiata Nunaata Sermia,L
-250925,-2765675,Kangiata Nunaata Sermia,L
-250925,-2766425,Kangiata Nunaata Sermia,L
-250925,-2767175,Kangiata Nunaata Sermia,L
-250925,-2776175,Kangiata Nunaata Sermia,L
-250925,-2776925,Kangiata Nunaata Sermia,L
-250925,-2777675,Kangiata Nunaata Sermia,L
-250925,-2778425,Kangiata Nunaata Sermia,L
-250925,-2779175,Kangiata Nunaata Sermia,L
-250925,-2779925,Kangiata Nunaata Sermia,L
-250925,-2780675,Kangiata Nunaata Sermia,L
-250925,-2785925,Kangiata Nunaata Sermia,L
-250925,-2786675,Kangiata Nunaata Sermia,L
-250925,-2787425,Kangiata Nunaata Sermia,L
-250925,-2788175,Kangiata Nunaata Sermia,L
-250925,-2788925,Kangiata Nunaata Sermia,L
-250925,-2789675,Kangiata Nunaata Sermia,L
-250925,-2790425,Kangiata Nunaata Sermia,L
-250925,-2791175,Kangiata Nunaata Sermia,L
-250925,-2791925,Kangiata Nunaata Sermia,L
-250925,-2792675,Kangiata Nunaata Sermia,L
-250925,-2793425,Kangiata Nunaata Sermia,L
-250925,-2794175,Kangiata Nunaata Sermia,L
-250925,-2794925,Kangiata Nunaata Sermia,L
-250925,-2795675,Kangiata Nunaata Sermia,L
-250925,-2796425,Kangiata Nunaata Sermia,L
-250925,-2797175,Kangiata Nunaata Sermia,L
-250925,-2797925,Kangiata Nunaata Sermia,L
-250925,-2798675,Kangiata Nunaata Sermia,L
-250925,-2799425,Kangiata Nunaata Sermia,L
-250925,-2800175,Kangiata Nunaata Sermia,L
-250175,-2760425,Kangiata Nunaata Sermia,L
-250175,-2761175,Kangiata Nunaata Sermia,L
-250175,-2761925,Kangiata Nunaata Sermia,L
-250175,-2762675,Kangiata Nunaata Sermia,L
-250175,-2763425,Kangiata Nunaata Sermia,L
-250175,-2764175,Kangiata Nunaata Sermia,L
-250175,-2764925,Kangiata Nunaata Sermia,L
-250175,-2765675,Kangiata Nunaata Sermia,L
-250175,-2766425,Kangiata Nunaata Sermia,L
-250175,-2775425,Kangiata Nunaata Sermia,L
-250175,-2776175,Kangiata Nunaata Sermia,L
-250175,-2776925,Kangiata Nunaata Sermia,L
-250175,-2777675,Kangiata Nunaata Sermia,L
-250175,-2778425,Kangiata Nunaata Sermia,L
-250175,-2779175,Kangiata Nunaata Sermia,L
-250175,-2779925,Kangiata Nunaata Sermia,L
-250175,-2780675,Kangiata Nunaata Sermia,L
-250175,-2791175,Kangiata Nunaata Sermia,L
-250175,-2791925,Kangiata Nunaata Sermia,L
-250175,-2792675,Kangiata Nunaata Sermia,L
-250175,-2793425,Kangiata Nunaata Sermia,L
-250175,-2794175,Kangiata Nunaata Sermia,L
-250175,-2794925,Kangiata Nunaata Sermia,L
-250175,-2795675,Kangiata Nunaata Sermia,L
-250175,-2796425,Kangiata Nunaata Sermia,L
-250175,-2797175,Kangiata Nunaata Sermia,L
-250175,-2797925,Kangiata Nunaata Sermia,L
-250175,-2798675,Kangiata Nunaata Sermia,L
-250175,-2799425,Kangiata Nunaata Sermia,L
-250175,-2800175,Kangiata Nunaata Sermia,L
-250175,-2800925,Kangiata Nunaata Sermia,L
-249425,-2759675,Kangiata Nunaata Sermia,L
-249425,-2760425,Kangiata Nunaata Sermia,L
-249425,-2761175,Kangiata Nunaata Sermia,L
-249425,-2761925,Kangiata Nunaata Sermia,L
-249425,-2762675,Kangiata Nunaata Sermia,L
-249425,-2763425,Kangiata Nunaata Sermia,L
-249425,-2765675,Kangiata Nunaata Sermia,L
-249425,-2766425,Kangiata Nunaata Sermia,L
-249425,-2767175,Kangiata Nunaata Sermia,L
-249425,-2775425,Kangiata Nunaata Sermia,L
-249425,-2776175,Kangiata Nunaata Sermia,L
-249425,-2776925,Kangiata Nunaata Sermia,L
-249425,-2777675,Kangiata Nunaata Sermia,L
-249425,-2778425,Kangiata Nunaata Sermia,L
-249425,-2779175,Kangiata Nunaata Sermia,L
-249425,-2791925,Kangiata Nunaata Sermia,L
-249425,-2794175,Kangiata Nunaata Sermia,L
-249425,-2794925,Kangiata Nunaata Sermia,L
-249425,-2795675,Kangiata Nunaata Sermia,L
-249425,-2796425,Kangiata Nunaata Sermia,L
-249425,-2797175,Kangiata Nunaata Sermia,L
-249425,-2797925,Kangiata Nunaata Sermia,L
-249425,-2798675,Kangiata Nunaata Sermia,L
-249425,-2799425,Kangiata Nunaata Sermia,L
-249425,-2800175,Kangiata Nunaata Sermia,L
-249425,-2800925,Kangiata Nunaata Sermia,L
-248675,-2759675,Kangiata Nunaata Sermia,L
-248675,-2760425,Kangiata Nunaata Sermia,L
-248675,-2761175,Kangiata Nunaata Sermia,L
-248675,-2761925,Kangiata Nunaata Sermia,L
-248675,-2765675,Kangiata Nunaata Sermia,L
-248675,-2774675,Kangiata Nunaata Sermia,L
-248675,-2775425,Kangiata Nunaata Sermia,L
-248675,-2776175,Kangiata Nunaata Sermia,L
-248675,-2776925,Kangiata Nunaata Sermia,L
-248675,-2777675,Kangiata Nunaata Sermia,L
-248675,-2778425,Kangiata Nunaata Sermia,L
-248675,-2794925,Kangiata Nunaata Sermia,L
-248675,-2795675,Kangiata Nunaata Sermia,L
-248675,-2796425,Kangiata Nunaata Sermia,L
-248675,-2797175,Kangiata Nunaata Sermia,L
-248675,-2797925,Kangiata Nunaata Sermia,L
-248675,-2798675,Kangiata Nunaata Sermia,L
-248675,-2799425,Kangiata Nunaata Sermia,L
-248675,-2800175,Kangiata Nunaata Sermia,L
-248675,-2800925,Kangiata Nunaata Sermia,L
-248675,-2801675,Kangiata Nunaata Sermia,L
-248675,-2802425,Kangiata Nunaata Sermia,L
-247925,-2760425,Kangiata Nunaata Sermia,L
-247925,-2761175,Kangiata Nunaata Sermia,L
-247925,-2774675,Kangiata Nunaata Sermia,L
-247925,-2775425,Kangiata Nunaata Sermia,L
-247925,-2776175,Kangiata Nunaata Sermia,L
-247925,-2776925,Kangiata Nunaata Sermia,L
-247925,-2777675,Kangiata Nunaata Sermia,L
-247925,-2778425,Kangiata Nunaata Sermia,L
-247925,-2795675,Kangiata Nunaata Sermia,L
-247925,-2796425,Kangiata Nunaata Sermia,L
-247925,-2797175,Kangiata Nunaata Sermia,L
-247925,-2797925,Kangiata Nunaata Sermia,L
-247925,-2798675,Kangiata Nunaata Sermia,L
-247925,-2799425,Kangiata Nunaata Sermia,L
-247925,-2800175,Kangiata Nunaata Sermia,L
-247925,-2800925,Kangiata Nunaata Sermia,L
-247925,-2801675,Kangiata Nunaata Sermia,L
-247925,-2802425,Kangiata Nunaata Sermia,L
-247925,-2803175,Kangiata Nunaata Sermia,L
-247925,-2803925,Kangiata Nunaata Sermia,L
-247175,-2774675,Kangiata Nunaata Sermia,L
-247175,-2775425,Kangiata Nunaata Sermia,L
-247175,-2776175,Kangiata Nunaata Sermia,L
-247175,-2776925,Kangiata Nunaata Sermia,L
-247175,-2777675,Kangiata Nunaata Sermia,L
-247175,-2778425,Kangiata Nunaata Sermia,L
-247175,-2779175,Kangiata Nunaata Sermia,L
-247175,-2796425,Kangiata Nunaata Sermia,L
-247175,-2797175,Kangiata Nunaata Sermia,L
-247175,-2797925,Kangiata Nunaata Sermia,L
-247175,-2798675,Kangiata Nunaata Sermia,L
-247175,-2799425,Kangiata Nunaata Sermia,L
-247175,-2800175,Kangiata Nunaata Sermia,L
-247175,-2800925,Kangiata Nunaata Sermia,L
-247175,-2801675,Kangiata Nunaata Sermia,L
-247175,-2802425,Kangiata Nunaata Sermia,L
-247175,-2803175,Kangiata Nunaata Sermia,L
-247175,-2803925,Kangiata Nunaata Sermia,L
-246425,-2774675,Kangiata Nunaata Sermia,L
-246425,-2775425,Kangiata Nunaata Sermia,L
-246425,-2776175,Kangiata Nunaata Sermia,L
-246425,-2776925,Kangiata Nunaata Sermia,L
-246425,-2777675,Kangiata Nunaata Sermia,L
-246425,-2778425,Kangiata Nunaata Sermia,L
-246425,-2779175,Kangiata Nunaata Sermia,L
-246425,-2798675,Kangiata Nunaata Sermia,L
-246425,-2799425,Kangiata Nunaata Sermia,L
-246425,-2800175,Kangiata Nunaata Sermia,L
-246425,-2800925,Kangiata Nunaata Sermia,L
-246425,-2801675,Kangiata Nunaata Sermia,L
-246425,-2802425,Kangiata Nunaata Sermia,L
-246425,-2803175,Kangiata Nunaata Sermia,L
-246425,-2803925,Kangiata Nunaata Sermia,L
-246425,-2804675,Kangiata Nunaata Sermia,L
-245675,-2775425,Kangiata Nunaata Sermia,L
-245675,-2776175,Kangiata Nunaata Sermia,L
-245675,-2776925,Kangiata Nunaata Sermia,L
-245675,-2777675,Kangiata Nunaata Sermia,L
-245675,-2778425,Kangiata Nunaata Sermia,L
-245675,-2799425,Kangiata Nunaata Sermia,L
-245675,-2800175,Kangiata Nunaata Sermia,L
-245675,-2800925,Kangiata Nunaata Sermia,L
-245675,-2801675,Kangiata Nunaata Sermia,L
-245675,-2802425,Kangiata Nunaata Sermia,L
-245675,-2803175,Kangiata Nunaata Sermia,L
-245675,-2803925,Kangiata Nunaata Sermia,L
-245675,-2804675,Kangiata Nunaata Sermia,L
-245675,-2805425,Kangiata Nunaata Sermia,L
-244925,-2776175,Kangiata Nunaata Sermia,L
-244925,-2800175,Kangiata Nunaata Sermia,L
-244925,-2800925,Kangiata Nunaata Sermia,L
-244925,-2801675,Kangiata Nunaata Sermia,L
-244925,-2802425,Kangiata Nunaata Sermia,L
-244925,-2803175,Kangiata Nunaata Sermia,L
-244925,-2803925,Kangiata Nunaata Sermia,L
-244925,-2804675,Kangiata Nunaata Sermia,L
-244925,-2805425,Kangiata Nunaata Sermia,L
-244925,-2806175,Kangiata Nunaata Sermia,L
-244175,-2800175,Kangiata Nunaata Sermia,L
-244175,-2800925,Kangiata Nunaata Sermia,L
-244175,-2801675,Kangiata Nunaata Sermia,L
-244175,-2802425,Kangiata Nunaata Sermia,L
-244175,-2803175,Kangiata Nunaata Sermia,L
-244175,-2803925,Kangiata Nunaata Sermia,L
-244175,-2804675,Kangiata Nunaata Sermia,L
-244175,-2805425,Kangiata Nunaata Sermia,L
-244175,-2806175,Kangiata Nunaata Sermia,L
-244175,-2806925,Kangiata Nunaata Sermia,L
-243425,-2800925,Kangiata Nunaata Sermia,L
-243425,-2801675,Kangiata Nunaata Sermia,L
-243425,-2802425,Kangiata Nunaata Sermia,L
-243425,-2803175,Kangiata Nunaata Sermia,L
-243425,-2803925,Kangiata Nunaata Sermia,L
-243425,-2804675,Kangiata Nunaata Sermia,L
-243425,-2805425,Kangiata Nunaata Sermia,L
-243425,-2806175,Kangiata Nunaata Sermia,L
-243425,-2806925,Kangiata Nunaata Sermia,L
-243425,-2807675,Kangiata Nunaata Sermia,L
-243425,-2808425,Kangiata Nunaata Sermia,L
-242675,-2801675,Kangiata Nunaata Sermia,L
-242675,-2802425,Kangiata Nunaata Sermia,L
-242675,-2803175,Kangiata Nunaata Sermia,L
-242675,-2803925,Kangiata Nunaata Sermia,L
-242675,-2804675,Kangiata Nunaata Sermia,L
-242675,-2805425,Kangiata Nunaata Sermia,L
-242675,-2806175,Kangiata Nunaata Sermia,L
-242675,-2806925,Kangiata Nunaata Sermia,L
-242675,-2807675,Kangiata Nunaata Sermia,L
-242675,-2808425,Kangiata Nunaata Sermia,L
-241925,-2801675,Kangiata Nunaata Sermia,L
-241925,-2802425,Kangiata Nunaata Sermia,L
-241925,-2803175,Kangiata Nunaata Sermia,L
-241925,-2803925,Kangiata Nunaata Sermia,L
-241925,-2804675,Kangiata Nunaata Sermia,L
-241925,-2805425,Kangiata Nunaata Sermia,L
-241925,-2806175,Kangiata Nunaata Sermia,L
-241925,-2806925,Kangiata Nunaata Sermia,L
-241925,-2807675,Kangiata Nunaata Sermia,L
-241925,-2808425,Kangiata Nunaata Sermia,L
-241175,-2802425,Kangiata Nunaata Sermia,L
-241175,-2803175,Kangiata Nunaata Sermia,L
-241175,-2803925,Kangiata Nunaata Sermia,L
-241175,-2804675,Kangiata Nunaata Sermia,L
-241175,-2805425,Kangiata Nunaata Sermia,L
-241175,-2806175,Kangiata Nunaata Sermia,L
-241175,-2806925,Kangiata Nunaata Sermia,L
-241175,-2807675,Kangiata Nunaata Sermia,L
-241175,-2808425,Kangiata Nunaata Sermia,L
-240425,-2803175,Kangiata Nunaata Sermia,L
-240425,-2803925,Kangiata Nunaata Sermia,L
-240425,-2805425,Kangiata Nunaata Sermia,L
-240425,-2806175,Kangiata Nunaata Sermia,L
-240425,-2806925,Kangiata Nunaata Sermia,L
-240425,-2807675,Kangiata Nunaata Sermia,L
-240425,-2808425,Kangiata Nunaata Sermia,L
-240425,-2809175,Kangiata Nunaata Sermia,L
-239675,-2805425,Kangiata Nunaata Sermia,L
-239675,-2806175,Kangiata Nunaata Sermia,L
-239675,-2806925,Kangiata Nunaata Sermia,L
-239675,-2807675,Kangiata Nunaata Sermia,L
-239675,-2808425,Kangiata Nunaata Sermia,L
-239675,-2809175,Kangiata Nunaata Sermia,L
-238925,-2806175,Kangiata Nunaata Sermia,L
-238925,-2806925,Kangiata Nunaata Sermia,L
-238925,-2807675,Kangiata Nunaata Sermia,L
-238925,-2808425,Kangiata Nunaata Sermia,L
-238925,-2809175,Kangiata Nunaata Sermia,L
-238925,-2809925,Kangiata Nunaata Sermia,L
-238925,-2810675,Kangiata Nunaata Sermia,L
-238175,-2806175,Kangiata Nunaata Sermia,L
-238175,-2806925,Kangiata Nunaata Sermia,L
-238175,-2807675,Kangiata Nunaata Sermia,L
-238175,-2808425,Kangiata Nunaata Sermia,L
-238175,-2809175,Kangiata Nunaata Sermia,L
-238175,-2809925,Kangiata Nunaata Sermia,L
-238175,-2810675,Kangiata Nunaata Sermia,L
-237425,-2806925,Kangiata Nunaata Sermia,L
-237425,-2807675,Kangiata Nunaata Sermia,L
-237425,-2808425,Kangiata Nunaata Sermia,L
-237425,-2809175,Kangiata Nunaata Sermia,L
-237425,-2809925,Kangiata Nunaata Sermia,L
-237425,-2810675,Kangiata Nunaata Sermia,L
-237425,-2811425,Kangiata Nunaata Sermia,L
-237425,-2812175,Kangiata Nunaata Sermia,L
-236675,-2807675,Kangiata Nunaata Sermia,L
-236675,-2808425,Kangiata Nunaata Sermia,L
-236675,-2809175,Kangiata Nunaata Sermia,L
-236675,-2809925,Kangiata Nunaata Sermia,L
-236675,-2810675,Kangiata Nunaata Sermia,L
-236675,-2811425,Kangiata Nunaata Sermia,L
-236675,-2812175,Kangiata Nunaata Sermia,L
-236675,-2812925,Kangiata Nunaata Sermia,L
-236675,-2813675,Kangiata Nunaata Sermia,L
-235925,-2807675,Kangiata Nunaata Sermia,L
-235925,-2808425,Kangiata Nunaata Sermia,L
-235925,-2809175,Kangiata Nunaata Sermia,L
-235925,-2809925,Kangiata Nunaata Sermia,L
-235925,-2810675,Kangiata Nunaata Sermia,L
-235925,-2811425,Kangiata Nunaata Sermia,L
-235925,-2812175,Kangiata Nunaata Sermia,L
-235925,-2812925,Kangiata Nunaata Sermia,L
-235925,-2813675,Kangiata Nunaata Sermia,L
-235925,-2814425,Kangiata Nunaata Sermia,L
-235925,-2815175,Kangiata Nunaata Sermia,L
-235175,-2807675,Kangiata Nunaata Sermia,L
-235175,-2808425,Kangiata Nunaata Sermia,L
-235175,-2809175,Kangiata Nunaata Sermia,L
-235175,-2809925,Kangiata Nunaata Sermia,L
-235175,-2810675,Kangiata Nunaata Sermia,L
-235175,-2811425,Kangiata Nunaata Sermia,L
-235175,-2812175,Kangiata Nunaata Sermia,L
-235175,-2812925,Kangiata Nunaata Sermia,L
-235175,-2813675,Kangiata Nunaata Sermia,L
-235175,-2814425,Kangiata Nunaata Sermia,L
-235175,-2815175,Kangiata Nunaata Sermia,L
-235175,-2815925,Kangiata Nunaata Sermia,L
-234425,-2809175,Kangiata Nunaata Sermia,L
-234425,-2809925,Kangiata Nunaata Sermia,L
-234425,-2810675,Kangiata Nunaata Sermia,L
-234425,-2811425,Kangiata Nunaata Sermia,L
-234425,-2812175,Kangiata Nunaata Sermia,L
-234425,-2812925,Kangiata Nunaata Sermia,L
-234425,-2813675,Kangiata Nunaata Sermia,L
-234425,-2814425,Kangiata Nunaata Sermia,L
-234425,-2815175,Kangiata Nunaata Sermia,L
-234425,-2815925,Kangiata Nunaata Sermia,L
-233675,-2809925,Kangiata Nunaata Sermia,L
-233675,-2812175,Kangiata Nunaata Sermia,L
-233675,-2812925,Kangiata Nunaata Sermia,L
-233675,-2813675,Kangiata Nunaata Sermia,L
-233675,-2814425,Kangiata Nunaata Sermia,L
-233675,-2815175,Kangiata Nunaata Sermia,L
-233675,-2815925,Kangiata Nunaata Sermia,L
-233675,-2816675,Kangiata Nunaata Sermia,L
-232925,-2813675,Kangiata Nunaata Sermia,L
-232925,-2814425,Kangiata Nunaata Sermia,L
-232925,-2815175,Kangiata Nunaata Sermia,L
-232925,-2815925,Kangiata Nunaata Sermia,L
-232925,-2816675,Kangiata Nunaata Sermia,L
-232925,-2817425,Kangiata Nunaata Sermia,L
-232175,-2813675,Kangiata Nunaata Sermia,L
-232175,-2814425,Kangiata Nunaata Sermia,L
-232175,-2815175,Kangiata Nunaata Sermia,L
-232175,-2815925,Kangiata Nunaata Sermia,L
-232175,-2816675,Kangiata Nunaata Sermia,L
-232175,-2817425,Kangiata Nunaata Sermia,L
-232175,-2818175,Kangiata Nunaata Sermia,L
-232175,-2818925,Kangiata Nunaata Sermia,L
-231425,-2814425,Kangiata Nunaata Sermia,L
-231425,-2815175,Kangiata Nunaata Sermia,L
-231425,-2815925,Kangiata Nunaata Sermia,L
-231425,-2816675,Kangiata Nunaata Sermia,L
-231425,-2817425,Kangiata Nunaata Sermia,L
-231425,-2818175,Kangiata Nunaata Sermia,L
-231425,-2818925,Kangiata Nunaata Sermia,L
-230675,-2814425,Kangiata Nunaata Sermia,L
-230675,-2815175,Kangiata Nunaata Sermia,L
-230675,-2815925,Kangiata Nunaata Sermia,L
-230675,-2816675,Kangiata Nunaata Sermia,L
-230675,-2817425,Kangiata Nunaata Sermia,L
-230675,-2818175,Kangiata Nunaata Sermia,L
-230675,-2818925,Kangiata Nunaata Sermia,L
-230675,-2819675,Kangiata Nunaata Sermia,L
-229925,-2814425,Kangiata Nunaata Sermia,L
-229925,-2815175,Kangiata Nunaata Sermia,L
-229925,-2815925,Kangiata Nunaata Sermia,L
-229925,-2816675,Kangiata Nunaata Sermia,L
-229925,-2817425,Kangiata Nunaata Sermia,L
-229925,-2818175,Kangiata Nunaata Sermia,L
-229925,-2818925,Kangiata Nunaata Sermia,L
-229925,-2819675,Kangiata Nunaata Sermia,L
-229175,-2814425,Kangiata Nunaata Sermia,L
-229175,-2815175,Kangiata Nunaata Sermia,L
-229175,-2815925,Kangiata Nunaata Sermia,L
-229175,-2816675,Kangiata Nunaata Sermia,L
-229175,-2817425,Kangiata Nunaata Sermia,L
-229175,-2818175,Kangiata Nunaata Sermia,L
-229175,-2818925,Kangiata Nunaata Sermia,L
-229175,-2819675,Kangiata Nunaata Sermia,L
-228425,-2815925,Kangiata Nunaata Sermia,L
-228425,-2816675,Kangiata Nunaata Sermia,L
-228425,-2817425,Kangiata Nunaata Sermia,L
-228425,-2818175,Kangiata Nunaata Sermia,L
-228425,-2818925,Kangiata Nunaata Sermia,L
-228425,-2819675,Kangiata Nunaata Sermia,L
-227675,-2815925,Kangiata Nunaata Sermia,L
-227675,-2816675,Kangiata Nunaata Sermia,L
-227675,-2817425,Kangiata Nunaata Sermia,L
-227675,-2818175,Kangiata Nunaata Sermia,L
-227675,-2818925,Kangiata Nunaata Sermia,L
-226925,-2816675,Kangiata Nunaata Sermia,L
-226925,-2817425,Kangiata Nunaata Sermia,L
-226925,-2818175,Kangiata Nunaata Sermia,L
-226925,-2818925,Kangiata Nunaata Sermia,L
496825,-1101425,Kong Oscar Glacier,I
496825,-1102175,Kong Oscar Glacier,I
497575,-1101425,Kong Oscar Glacier,I
497575,-1102175,Kong Oscar Glacier,I
497575,-1102925,Kong Oscar Glacier,I
-352925,-1715675,Nordenskiöld Gletsjer,K
-352925,-1716425,Nordenskiöld Gletsjer,K
-352175,-1714925,Nordenskiöld Gletsjer,K
-352175,-1715675,Nordenskiöld Gletsjer,K
-352175,-1716425,Nordenskiöld Gletsjer,K
-351425,-1714175,Nordenskiöld Gletsjer,K
-351425,-1714925,Nordenskiöld Gletsjer,K
-351425,-1715675,Nordenskiöld Gletsjer,K
-351425,-1716425,Nordenskiöld Gletsjer,K
-351425,-1717175,Nordenskiöld Gletsjer,K
-350675,-1713425,Nordenskiöld Gletsjer,K
-350675,-1714175,Nordenskiöld Gletsjer,K
-350675,-1714925,Nordenskiöld Gletsjer,K
-350675,-1715675,Nordenskiöld Gletsjer,K
-350675,-1716425,Nordenskiöld Gletsjer,K
-350675,-1717175,Nordenskiöld Gletsjer,K
-349925,-1712675,Nordenskiöld Gletsjer,K
-349925,-1713425,Nordenskiöld Gletsjer,K
-349925,-1714175,Nordenskiöld Gletsjer,K
-349925,-1714925,Nordenskiöld Gletsjer,K
-349925,-1715675,Nordenskiöld Gletsjer,K
-349925,-1716425,Nordenskiöld Gletsjer,K
-349925,-1717175,Nordenskiöld Gletsjer,K
-349925,-1717925,Nordenskiöld Gletsjer,K
-349175,-1711925,Nordenskiöld Gletsjer,K
-349175,-1712675,Nordenskiöld Gletsjer,K
-349175,-1713425,Nordenskiöld Gletsjer,K
-349175,-1714175,Nordenskiöld Gletsjer,K
-349175,-1714925,Nordenskiöld Gletsjer,K
-349175,-1715675,Nordenskiöld Gletsjer,K
-349175,-1716425,Nordenskiöld Gletsjer,K
-349175,-1717175,Nordenskiöld Gletsjer,K
-349175,-1717925,Nordenskiöld Gletsjer,K
-349175,-1718675,Nordenskiöld Gletsjer,K
-349175,-1719425,Nordenskiöld Gletsjer,K
-348425,-1711175,Nordenskiöld Gletsjer,K
-348425,-1711925,Nordenskiöld Gletsjer,K
-348425,-1712675,Nordenskiöld Gletsjer,K
-348425,-1713425,Nordenskiöld Gletsjer,K
-348425,-1714175,Nordenskiöld Gletsjer,K
-348425,-1714925,Nordenskiöld Gletsjer,K
-348425,-1715675,Nordenskiöld Gletsjer,K
-348425,-1716425,Nordenskiöld Gletsjer,K
-348425,-1717175,Nordenskiöld Gletsjer,K
-348425,-1717925,Nordenskiöld Gletsjer,K
-348425,-1718675,Nordenskiöld Gletsjer,K
-348425,-1719425,Nordenskiöld Gletsjer,K
-347675,-1710425,Nordenskiöld Gletsjer,K
-347675,-1711175,Nordenskiöld Gletsjer,K
-347675,-1711925,Nordenskiöld Gletsjer,K
-347675,-1712675,Nordenskiöld Gletsjer,K
-347675,-1713425,Nordenskiöld Gletsjer,K
-347675,-1714175,Nordenskiöld Gletsjer,K
-347675,-1714925,Nordenskiöld Gletsjer,K
-347675,-1715675,Nordenskiöld Gletsjer,K
-347675,-1716425,Nordenskiöld Gletsjer,K
-347675,-1717175,Nordenskiöld Gletsjer,K
-347675,-1717925,Nordenskiöld Gletsjer,K
-347675,-1718675,Nordenskiöld Gletsjer,K
-347675,-1719425,Nordenskiöld Gletsjer,K
-347675,-1720175,Nordenskiöld Gletsjer,K
-346925,-1710425,Nordenskiöld Gletsjer,K
-346925,-1711175,Nordenskiöld Gletsjer,K
-346925,-1711925,Nordenskiöld Gletsjer,K
-346925,-1712675,Nordenskiöld Gletsjer,K
-346925,-1713425,Nordenskiöld Gletsjer,K
-346925,-1714175,Nordenskiöld Gletsjer,K
-346925,-1714925,Nordenskiöld Gletsjer,K
-346925,-1715675,Nordenskiöld Gletsjer,K
-346925,-1716425,Nordenskiöld Gletsjer,K
-346925,-1717175,Nordenskiöld Gletsjer,K
-346925,-1717925,Nordenskiöld Gletsjer,K
-346925,-1718675,Nordenskiöld Gletsjer,K
-346925,-1719425,Nordenskiöld Gletsjer,K
-346925,-1720175,Nordenskiöld Gletsjer,K
-346925,-1720925,Nordenskiöld Gletsjer,K
-346175,-1709675,Nordenskiöld Gletsjer,K
-346175,-1710425,Nordenskiöld Gletsjer,K
-346175,-1711175,Nordenskiöld Gletsjer,K
-346175,-1711925,Nordenskiöld Gletsjer,K
-346175,-1712675,Nordenskiöld Gletsjer,K
-346175,-1713425,Nordenskiöld Gletsjer,K
-346175,-1714175,Nordenskiöld Gletsjer,K
